run_number,fill_number,duration,start_time,end_time,delivered_lumi,recorded_lumi,l1_triggers_counter,l1_hlt_mode_stripped,hlt_key,initial_prescale_index,stable_beam
297603,5878,9779,2017-06-27 17:51:31,2017-06-27 20:34:30,108.053313,98.815344,751506163,collisions2017/v126,/cdaq/physics/Run2017/2e34/v1.2.1/HLT/V1,4,true
297604,5878,9446,2017-06-27 20:43:40,2017-06-27 23:21:06,85.088281,81.972359,643851795,collisions2017/v126,/cdaq/physics/Run2017/2e34/v1.2.1/HLT/V1,5,true
297605,5878,9458,2017-06-27 23:21:53,2017-06-28 01:59:31,78.840938,71.729906,592632382,collisions2017/v127,/cdaq/physics/Run2017/2e34/v1.2.1/HLT/V2,5,true
297606,5878,5984,2017-06-28 02:09:16,2017-06-28 03:49:00,37.688281,36.782406,291487099,collisions2017/v127,/cdaq/physics/Run2017/2e34/v1.2.1/HLT/V2,6,true
297608,5878,5821,2017-06-28 03:57:43,2017-06-28 05:34:44,0.0,0.0,9777678,cosmics2017/v201,/cdaq/cosmic/commissioning2017/CRAFT/v2.3/HLT/V2,0,false
297609,5879,686,2017-06-28 05:36:45,2017-06-28 05:48:11,0.0,0.0,976301,cosmics2017/v201,/cdaq/cosmic/commissioning2017/CRAFT/v2.3/HLT/V2,0,false
297610,5879,939,2017-06-28 05:52:33,2017-06-28 06:08:12,0.0,0.0,1431502,cosmics2017/v201,/cdaq/cosmic/commissioning2017/CRAFT/v2.3/HLT/V2,0,false
297612,5879,505,2017-06-28 06:20:46,2017-06-28 06:29:11,0.0,0.0,15954,circulating2017/v53,/cdaq/special/Circulating2017/v2.0.3/HLT/V1,0,false
297613,5879,3448,2017-06-28 06:33:10,2017-06-28 07:30:38,0.0,0.0,5474503,circulating2017/v53,/cdaq/special/Circulating2017/v2.0.3/HLT/V1,0,false
297614,5879,3071,2017-06-28 07:35:59,2017-06-28 08:27:10,0.0,0.0,4250222,circulating2017/v53,/cdaq/special/Circulating2017/v2.0.3/HLT/V1,0,false
297617,5880,1961,2017-06-28 08:51:15,2017-06-28 09:23:56,0.0,0.0,3012876,circulating2017/v53,/cdaq/special/Circulating2017/v2.0.3/HLT/V1,0,false
297618,5880,1384,2017-06-28 09:26:24,2017-06-28 09:49:28,0.0,0.0,7245193,collisions2017/v128,/cdaq/physics/Run2017/2e34/v1.2.3/HLT/V3,0,false
297620,5880,7705,2017-06-28 09:56:26,2017-06-28 12:04:51,88.188883,82.121688,469948840,collisions2017/v128,/cdaq/physics/Run2017/2e34/v1.2.3/HLT/V3,0,true
297622,5881,309,2017-06-28 12:14:11,2017-06-28 12:19:20,0.0,0.0,428100,cosmics2017/v201,/cdaq/cosmic/commissioning2017/CRAFT/v2.3/HLT/V2,0,false
297623,5881,589,2017-06-28 12:22:09,2017-06-28 12:31:58,0.0,0.0,843402,cosmics2017/v201,/cdaq/cosmic/commissioning2017/CRAFT/v2.3/HLT/V2,0,false
297624,5881,1834,2017-06-28 12:47:04,2017-06-28 13:17:38,0.0,0.0,1322264,cosmics2017/v201,/cdaq/cosmic/commissioning2017/CRAFT/v2.3/HLT/V2,0,false
297633,5881,639,2017-06-28 13:20:27,2017-06-28 13:31:06,0.0,0.0,486834,cosmics2017/v201,/cdaq/cosmic/commissioning2017/CRAFT/v2.3/HLT/V2,0,false
297638,5881,772,2017-06-28 13:55:52,2017-06-28 14:08:44,0.0,0.0,1167623,cosmics2017/v202,/cdaq/cosmic/commissioning2017/CRAFT/v2.3/HLT/V2,0,false
297642,5881,843,2017-06-28 14:12:21,2017-06-28 14:26:24,0.0,0.0,545941,cosmics2017/v202,/cdaq/cosmic/commissioning2017/CRAFT/v2.3/HLT/V2,0,false
297647,5881,212,2017-06-28 14:27:33,2017-06-28 14:31:05,0.0,0.0,116461,cosmics2017/v202,/cdaq/cosmic/commissioning2017/CRAFT/v2.3/HLT/V2,0,false
297648,5881,1386,2017-06-28 14:37:40,2017-06-28 15:00:46,0.0,0.0,1065222,cosmics2017/v202,/cdaq/cosmic/commissioning2017/CRAFT/v2.3/HLT/V2,0,false
297650,5881,103,2017-06-28 15:05:53,2017-06-28 15:07:36,0.0,0.0,4807,cosmics2017/v202,/cdaq/cosmic/commissioning2017/CRAFT/v2.3/HLT/V2,0,false
297651,5881,250,2017-06-28 15:09:29,2017-06-28 15:13:39,0.0,0.0,321484,cosmics2017/v202,/cdaq/cosmic/commissioning2017/CRAFT/v2.3/HLT/V2,0,false
297652,5881,2401,2017-06-28 15:20:46,2017-06-28 16:00:47,0.0,0.0,3594755,circulating2017/v54,/cdaq/special/Circulating2017/v2.0.3/HLT/V1,0,false
297653,5882,549,2017-06-28 16:03:14,2017-06-28 16:12:23,0.0,0.0,346887,collisions2017/v130,/cdaq/physics/Run2017/2e34/v1.2.4/HLT/V1,0,false
297654,5882,3275,2017-06-28 16:15:53,2017-06-28 17:10:28,0.0,0.0,5094006,circulating2017/v54,/cdaq/special/Circulating2017/v2.0.3/HLT/V1,0,false
297656,5882,10053,2017-06-28 17:14:32,2017-06-28 20:02:05,159.269594,116.016234,711761160,collisions2017/v130,/cdaq/physics/Run2017/2e34/v1.2.4/HLT/V1,0,true
297657,5882,585,2017-06-28 20:45:45,2017-06-28 20:55:30,11.063109,0.822,52326207,collisions2017/v132,/cdaq/physics/Run2017/2e34/v1.2.4/HLT/V2,0,true
297658,5882,471,2017-06-28 21:01:15,2017-06-28 21:09:06,6.940359,0.017281,45785386,collisions2017/v132,/cdaq/physics/Run2017/2e34/v1.2.4/HLT/V2,11,true
297659,5882,739,2017-06-28 21:11:18,2017-06-28 21:23:37,10.690641,3.208078,55655826,collisions2017/v132,/cdaq/physics/Run2017/2e34/v1.2.4/HLT/V2,0,true
297660,5882,5644,2017-06-28 21:26:48,2017-06-28 23:00:52,61.188281,51.069336,224557776,collisions2017/v132,/cdaq/physics/Run2017/2e34/v1.2.4/HLT/V2,0,true
297661,5882,2798,2017-06-28 23:13:02,2017-06-28 23:59:40,25.927625,21.689734,83829454,collisions2017/v132,/cdaq/physics/Run2017/2e34/v1.2.4/HLT/V2,11,true
297662,5882,403,2017-06-29 00:05:29,2017-06-29 00:12:12,6.463438,3.463563,13530367,collisions2017/v132,/cdaq/physics/Run2017/2e34/v1.2.4/HLT/V2,11,true
297663,5882,436,2017-06-29 00:15:57,2017-06-29 00:23:13,6.626719,3.591578,14584435,collisions2017/v132,/cdaq/physics/Run2017/2e34/v1.2.4/HLT/V2,11,true
297664,5882,866,2017-06-29 00:26:59,2017-06-29 00:41:25,11.187,7.097672,38094596,collisions2017/v132,/cdaq/physics/Run2017/2e34/v1.2.4/HLT/V2,11,true
297665,5882,6471,2017-06-29 00:46:05,2017-06-29 02:33:56,64.601281,58.515547,451710685,collisions2017/v132,/cdaq/physics/Run2017/2e34/v1.2.4/HLT/V2,7,true
297666,5882,3114,2017-06-29 02:41:32,2017-06-29 03:33:26,24.758781,23.31825,190649968,collisions2017/v132,/cdaq/physics/Run2017/2e34/v1.2.4/HLT/V2,7,true
297667,5883,2808,2017-06-29 03:45:03,2017-06-29 04:31:51,0.0,0.0,4433275,cosmics2017/v202,/cdaq/cosmic/commissioning2017/CRAFT/v2.3/HLT/V2,0,false
297668,5883,4035,2017-06-29 04:43:02,2017-06-29 05:50:17,0.0,0.0,5792839,circulating2017/v54,/cdaq/special/Circulating2017/v2.0.3/HLT/V1,0,false
297669,5883,517,2017-06-29 05:54:45,2017-06-29 06:03:22,8.46204,0.0,1197751,collisions2017/v132,/cdaq/physics/Run2017/2e34/v1.2.4/HLT/V2,0,false
297670,5883,673,2017-06-29 06:17:53,2017-06-29 06:29:06,12.654424,7.826428,44075720,collisions2017/v132,/cdaq/physics/Run2017/2e34/v1.2.4/HLT/V2,0,true
297671,5883,984,2017-06-29 06:33:36,2017-06-29 06:50:00,16.19199,12.121793,69296456,collisions2017/v132,/cdaq/physics/Run2017/2e34/v1.2.4/HLT/V2,4,true
297672,5883,415,2017-06-29 06:53:34,2017-06-29 07:00:29,7.843777,4.456654,20046475,collisions2017/v132,/cdaq/physics/Run2017/2e34/v1.2.4/HLT/V2,4,true
297673,5883,397,2017-06-29 07:03:54,2017-06-29 07:10:31,7.957465,4.221146,18443928,collisions2017/v132,/cdaq/physics/Run2017/2e34/v1.2.4/HLT/V2,11,true
297674,5883,4312,2017-06-29 07:14:00,2017-06-29 08:25:52,64.139313,52.819631,292518683,collisions2017/v132,/cdaq/physics/Run2017/2e34/v1.2.4/HLT/V2,11,true
297675,5883,10894,2017-06-29 08:35:52,2017-06-29 11:37:26,134.497352,121.229234,800331152,collisions2017/v132,/cdaq/physics/Run2017/2e34/v1.2.4/HLT/V2,4,true
297678,5883,360,2017-06-29 11:49:45,2017-06-29 11:55:45,0.423672,0.044094,522065,collisions2017/v132,/cdaq/physics/Run2017/2e34/v1.2.4/HLT/V2,7,true
297680,5884,755,2017-06-29 12:03:05,2017-06-29 12:15:40,0.0,0.0,593610,cosmics2017/v202,/cdaq/cosmic/commissioning2017/CRAFT/v2.3/HLT/V2,0,false
297686,5884,1500,2017-06-29 12:20:20,2017-06-29 12:45:20,0.0,0.0,1094436,cosmics2017/v202,/cdaq/cosmic/commissioning2017/CRAFT/v2.3/HLT/V2,0,false
297697,5884,406,2017-06-29 12:46:24,2017-06-29 12:53:10,0.0,0.0,199264,cosmics2017/v202,/cdaq/cosmic/commissioning2017/CRAFT/v2.3/HLT/V2,0,false
297699,5884,259,2017-06-29 12:53:46,2017-06-29 12:58:05,0.0,0.0,147346,cosmics2017/v202,/cdaq/cosmic/commissioning2017/CRAFT/v2.3/HLT/V2,0,false
297701,5884,199,2017-06-29 13:03:26,2017-06-29 13:06:45,0.0,0.0,157103,cosmics2017/v202,/cdaq/cosmic/commissioning2017/CRAFT/v2.3/HLT/V2,0,false
297702,5884,544,2017-06-29 13:13:37,2017-06-29 13:22:41,0.0,0.0,741497,circulating2017/v54,/cdaq/special/Circulating2017/v2.0.3/HLT/V1,0,false
297705,5885,7214,2017-06-29 13:29:39,2017-06-29 15:29:53,0.0,0.0,10687875,circulating2017/v54,/cdaq/special/Circulating2017/v2.0.3/HLT/V1,0,false
297711,5885,88,2017-06-29 15:35:15,2017-06-29 15:36:43,0.0,0.0,256,collisions2017/v132,/cdaq/physics/Run2017/2e34/v1.2.4/HLT/V2,0,false
297712,5885,184,2017-06-29 15:39:37,2017-06-29 15:42:41,0.0,0.0,0,collisions2017/v132,/cdaq/physics/Run2017/2e34/v1.2.4/HLT/V2,0,false
297713,5885,260,2017-06-29 15:45:04,2017-06-29 15:49:24,2.309263,0.0,47911,collisions2017/v132,/cdaq/physics/Run2017/2e34/v1.2.4/HLT/V2,0,true
297714,5885,240,2017-06-29 15:52:06,2017-06-29 15:56:06,5.091531,0.054846,21900,collisions2017/v132,/cdaq/physics/Run2017/2e34/v1.2.4/HLT/V2,0,true
297715,5885,416,2017-06-29 15:58:38,2017-06-29 16:05:34,4.669402,0.0,50354,collisions2017/v132,/cdaq/physics/Run2017/2e34/v1.2.4/HLT/V2,5,true
297719,5886,2718,2017-06-29 16:25:18,2017-06-29 17:10:36,0.0,0.0,3819703,cosmics2017/v202,/cdaq/cosmic/commissioning2017/CRAFT/v2.3/HLT/V2,0,false
297720,5886,4198,2017-06-29 17:28:16,2017-06-29 18:38:14,0.0,0.0,5657322,cosmics2017/v202,/cdaq/cosmic/commissioning2017/CRAFT/v2.3/HLT/V2,0,false
297721,5887,5271,2017-06-29 18:43:51,2017-06-29 20:11:42,0.0,0.0,6679781,circulating2017/v54,/cdaq/special/Circulating2017/v2.0.3/HLT/V1,0,false
297722,5887,8148,2017-06-29 20:17:20,2017-06-29 22:33:08,125.217883,93.123727,529687950,collisions2017/v132,/cdaq/physics/Run2017/2e34/v1.2.4/HLT/V2,0,true
297723,5887,5314,2017-06-29 23:00:32,2017-06-30 00:29:06,64.346531,62.004781,413276975,collisions2017/v132,/cdaq/physics/Run2017/2e34/v1.2.4/HLT/V2,4,true
297724,5888,774,2017-06-30 00:41:31,2017-06-30 00:54:25,0.0,0.0,1232946,cosmics2017/v202,/cdaq/cosmic/commissioning2017/CRAFT/v2.3/HLT/V2,0,false
297725,5888,4352,2017-06-30 00:57:19,2017-06-30 02:09:51,0.0,0.0,6565210,cosmics2017/v202,/cdaq/cosmic/commissioning2017/CRAFT/v2.3/HLT/V2,0,false
297726,5888,1706,2017-06-30 02:11:53,2017-06-30 02:40:19,0.0,0.0,1309452,cosmics2017/v202,/cdaq/cosmic/commissioning2017/CRAFT/v2.3/HLT/V2,0,false
297771,5893,223,2017-06-30 16:10:12,2017-06-30 16:13:55,0.0,0.0,145858,circulating2017/v54,/cdaq/special/Circulating2017/v2.0.3/HLT/V1,,false
297775,5893,6804,2017-06-30 16:35:05,2017-06-30 18:28:29,0.0,0.0,3873260,circulating2017/v54,/cdaq/special/Circulating2017/v2.0.3/HLT/V1,,false
297780,5893,222,2017-06-30 18:39:13,2017-06-30 18:42:55,0.0,0.0,33370,,/cdaq/physics/Run2017/2e34/v1.1.5/HLT/V1,,false
297781,5893,86,2017-06-30 18:50:03,2017-06-30 18:51:29,0.0,0.0,50626,circulating2017/v54,/cdaq/special/Circulating2017/v2.0.3/HLT/V1,,false
297782,5893,66,2017-06-30 18:56:51,2017-06-30 18:57:57,0.0,0.0,37427,circulating2017/v54,/cdaq/special/Circulating2017/v2.0.3/HLT/V1,,false
297783,5893,64,2017-06-30 18:59:43,2017-06-30 19:00:47,0.0,0.0,34677,cosmics2017/v202,/cdaq/cosmic/commissioning2017/CRAFT/v2.3/HLT/V2,,false
297786,5893,10860,2017-06-30 19:06:46,2017-06-30 22:07:46,0.0,0.0,6956240,,/minidaq/2017/Basic/HLT/V4,,false
297792,5895,20217,2017-06-30 22:45:32,2017-07-01 04:22:29,0.0,0.0,14014050,,/minidaq/2017/Basic/HLT/V4,,false
297793,5896,2967,2017-07-01 04:27:11,2017-07-01 05:16:38,0.0,0.0,2049500,,/minidaq/2017/Basic/HLT/V4,,false
297794,5896,664,2017-07-01 05:25:43,2017-07-01 05:36:47,0.0,0.0,452687,circulating2017/v54,/cdaq/special/Circulating2017/v2.0.3/HLT/V1,,false
297795,5896,5892,2017-07-01 05:37:39,2017-07-01 07:15:51,0.0,0.0,3897071,circulating2017/v54,/cdaq/special/Circulating2017/v2.0.3/HLT/V1,,false
297796,5897,165,2017-07-01 07:23:28,2017-07-01 07:26:13,0.0,0.0,,cosmics2017/v202,/cdaq/cosmic/commissioning2017/CRAFT/v2.3/HLT/V2,,false
297797,5897,24,2017-07-01 07:26:43,2017-07-01 07:27:07,0.0,0.0,,cosmics2017/v202,/cdaq/cosmic/commissioning2017/CRAFT/v2.3/HLT/V2,,false
297798,5897,10,2017-07-01 07:27:44,2017-07-01 07:27:54,0.0,0.0,,cosmics2017/v202,/cdaq/cosmic/commissioning2017/CRAFT/v2.3/HLT/V2,,false
297800,5897,24,2017-07-01 07:54:43,2017-07-01 07:55:07,0.0,0.0,8795,,/minidaq/2017/Basic/HLT/V4,,false
297801,5897,338,2017-07-01 07:55:36,2017-07-01 08:01:14,0.0,0.0,225889,,/minidaq/2017/Basic/HLT/V4,,false
297805,5897,160914,2017-07-01 08:32:21,2017-07-03 05:14:15,0.0,0.0,106908646,,/minidaq/2017/Basic/HLT/V4,,false
297841,5907,5778,2017-07-03 05:19:33,2017-07-03 06:55:51,0.0,0.0,3896290,cosmics2017/v202,/cdaq/cosmic/commissioning2017/CRAFT/v2.3/HLT/V2,,false
297854,5907,286,2017-07-03 08:05:10,2017-07-03 08:09:56,,,201136,cosmics2017/v202,/cdaq/cosmic/commissioning2017/CRAFT/v2.3/HLT/V2,0,false
297858,5907,411,2017-07-03 08:11:37,2017-07-03 08:18:28,0.0,0.0,292542,cosmics2017/v202,/cdaq/cosmic/commissioning2017/CRAFT/v2.3/HLT/V2,0,false
297860,5907,272,2017-07-03 08:21:45,2017-07-03 08:26:17,0.0,0.0,201831,cosmics2017/v202,/cdaq/cosmic/commissioning2017/CRAFT/v2.3/HLT/V2,0,false
297862,5907,729,2017-07-03 08:28:51,2017-07-03 08:41:00,0.0,0.0,17511531,cosmics2017/v202,/cdaq/cosmic/commissioning2017/CRAFT/v2.3/HLT/V2,0,false
297932,5907,1364,2017-07-03 18:01:08,2017-07-03 18:23:52,,,12695,cosmics2017/v203,/cdaq/cosmic/commissioning2017/CRUZET/v2.3/HLT/V1,0,false
297934,5907,2233,2017-07-03 18:40:12,2017-07-03 19:17:25,,,326289,cosmics2017/v203,/cdaq/cosmic/commissioning2017/CRUZET/v2.3/HLT/V1,0,false
297935,5907,763,2017-07-03 19:22:13,2017-07-03 19:34:56,,,6912,cosmics2017/v203,/cdaq/cosmic/commissioning2017/CRUZET/v2.3/HLT/V1,0,false
297936,5907,219,2017-07-03 19:51:39,2017-07-03 19:55:18,,,162582,cosmics2017/v203,/cdaq/cosmic/commissioning2017/CRUZET/v2.3/HLT/V1,0,false
297937,5907,9737,2017-07-03 19:58:33,2017-07-03 22:40:50,,,8613043,cosmics2017/v203,/cdaq/cosmic/commissioning2017/CRUZET/v2.3/HLT/V1,0,false
297938,5907,3631,2017-07-03 23:09:03,2017-07-04 00:09:34,,,3173874,cosmics2017/v203,/cdaq/cosmic/commissioning2017/CRUZET/v2.3/HLT/V1,0,false
297939,5907,1524,2017-07-04 00:13:45,2017-07-04 00:39:09,,,1287117,cosmics2017/v203,/cdaq/cosmic/commissioning2017/CRUZET/v2.3/HLT/V1,0,false
297940,5907,6034,2017-07-04 00:43:33,2017-07-04 02:24:07,,,5284412,cosmics2017/v203,/cdaq/cosmic/commissioning2017/CRUZET/v2.3/HLT/V1,0,false
297943,5907,14372,2017-07-04 02:28:47,2017-07-04 06:28:19,,,12562191,cosmics2017/v203,/cdaq/cosmic/commissioning2017/CRUZET/v2.3/HLT/V1,0,false
297944,5907,795,2017-07-04 06:38:17,2017-07-04 06:51:32,,,650912,cosmics2017/v203,/cdaq/cosmic/commissioning2017/CRUZET/v2.3/HLT/V1,0,false
297945,5907,1025,2017-07-04 06:53:39,2017-07-04 07:10:44,,,863742,cosmics2017/v203,/cdaq/cosmic/commissioning2017/CRUZET/v2.3/HLT/V1,0,false
297947,5907,1279,2017-07-04 07:12:05,2017-07-04 07:33:24,,,1071267,cosmics2017/v203,/cdaq/cosmic/commissioning2017/CRUZET/v2.3/HLT/V1,0,false
297948,5907,1621,2017-07-04 07:35:37,2017-07-04 08:02:38,,,1263875,cosmics2017/v203,/cdaq/cosmic/commissioning2017/CRUZET/v2.3/HLT/V1,0,false
297970,5907,1347,2017-07-04 12:21:02,2017-07-04 12:43:29,,,1038515,cosmics2017/v203,/cdaq/cosmic/commissioning2017/CRUZET/v2.3/HLT/V1,0,false
297973,5907,617,2017-07-04 12:45:18,2017-07-04 12:55:35,,,459743,cosmics2017/v203,/cdaq/cosmic/commissioning2017/CRUZET/v2.3/HLT/V1,0,false
297977,5907,590,2017-07-04 12:57:29,2017-07-04 13:07:19,,,431474,cosmics2017/v203,/cdaq/cosmic/commissioning2017/CRUZET/v2.3/HLT/V1,0,false
297984,5907,147,2017-07-04 13:25:13,2017-07-04 13:27:40,,,105968,cosmics2017/v203,/cdaq/cosmic/commissioning2017/CRUZET/v2.3/HLT/V1,0,false
297989,5907,160,2017-07-04 13:47:48,2017-07-04 13:50:28,,,108,cosmics2017/v203,/cdaq/cosmic/commissioning2017/CRUZET/v2.3/HLT/V1,0,false
297991,5907,85,2017-07-04 13:52:27,2017-07-04 13:53:52,,,87,cosmics2017/v203,/cdaq/cosmic/commissioning2017/CRUZET/v2.3/HLT/V1,0,false
297996,5907,205,2017-07-04 14:01:28,2017-07-04 14:04:53,,,84,cosmics2017/v203,/cdaq/cosmic/commissioning2017/CRUZET/v2.3/HLT/V1,0,false
297998,5907,413,2017-07-04 14:11:49,2017-07-04 14:18:42,,,85,cosmics2017/v204,/cdaq/cosmic/commissioning2017/CRUZET/v2.3/HLT/V1,0,false
298000,5907,104,2017-07-04 14:22:13,2017-07-04 14:23:57,,,87,cosmics2017/v204,/cdaq/cosmic/commissioning2017/CRUZET/v2.3/HLT/V1,0,false
298003,5907,125,2017-07-04 14:26:54,2017-07-04 14:28:59,,,8093693,cosmics2017/v204,/cdaq/cosmic/commissioning2017/CRUZET/v2.3/HLT/V1,,false
298005,5907,34,2017-07-04 14:53:43,2017-07-04 14:54:17,,,1192981,cosmics2017/v204,/cdaq/cosmic/commissioning2017/CRUZET/v2.3/HLT/V1,,false
298012,5907,1440,2017-07-04 16:01:07,2017-07-04 16:25:07,,,1054219,cosmics2017/v204,/cdaq/cosmic/commissioning2017/CRUZET/v2.3/HLT/V1,0,false
298015,5907,106,2017-07-04 16:25:36,2017-07-04 16:27:22,,,62714,cosmics2017/v204,/cdaq/cosmic/commissioning2017/CRUZET/v2.3/HLT/V1,0,false
298016,5907,546,2017-07-04 16:28:43,2017-07-04 16:37:49,,,579943,cosmics2017/v204,/cdaq/cosmic/commissioning2017/CRUZET/v2.3/HLT/V1,0,false
298018,5907,451,2017-07-04 16:40:48,2017-07-04 16:48:19,,,11799453,cosmics2017/v204,/cdaq/cosmic/commissioning2017/CRUZET/v2.3/HLT/V1,0,false
298019,5907,854,2017-07-04 16:59:45,2017-07-04 17:13:59,,,465176,cosmics2017/v204,/cdaq/cosmic/commissioning2017/CRUZET/v2.3/HLT/V1,0,false
298020,5907,612,2017-07-04 17:16:06,2017-07-04 17:26:18,,,508899,cosmics2017/v204,/cdaq/cosmic/commissioning2017/CRUZET/v2.3/HLT/V1,0,false
298021,5907,1113,2017-07-04 18:02:26,2017-07-04 18:20:59,,,959487,cosmics2017/v204,/cdaq/cosmic/commissioning2017/CRUZET/v2.3/HLT/V1,0,false
298022,5907,771,2017-07-04 18:24:47,2017-07-04 18:37:38,,,456503,cosmics2017/v204,/cdaq/cosmic/commissioning2017/CRUZET/v2.3/HLT/V1,0,false
298023,5907,4854,2017-07-04 18:39:22,2017-07-04 20:00:16,,,4294209,cosmics2017/v204,/cdaq/cosmic/commissioning2017/CRUZET/v2.3/HLT/V1,0,false
298024,5907,198,2017-07-04 20:02:18,2017-07-04 20:05:36,,,144622,cosmics2017/v204,/cdaq/cosmic/commissioning2017/CRUZET/v2.3/HLT/V1,0,false
298025,5907,1293,2017-07-04 20:07:28,2017-07-04 20:29:01,,,1122848,cosmics2017/v204,/cdaq/cosmic/commissioning2017/CRUZET/v2.3/HLT/V1,0,false
298029,5907,843,2017-07-04 20:32:45,2017-07-04 20:46:48,,,719986,cosmics2017/v204,/cdaq/cosmic/commissioning2017/CRUZET/v2.3/HLT/V1,0,false
298030,5907,3889,2017-07-04 20:48:49,2017-07-04 21:53:38,,,3452431,cosmics2017/v204,/cdaq/cosmic/commissioning2017/CRUZET/v2.3/HLT/V1,0,false
298032,5907,105,2017-07-04 21:57:32,2017-07-04 21:59:17,0.0,0.0,,cosmics2017/v204,/cdaq/cosmic/commissioning2017/CRUZET/v2.3/HLT/V1,,false
298033,5907,154,2017-07-04 22:02:57,2017-07-04 22:05:31,0.0,0.0,,cosmics2017/v204,/cdaq/cosmic/commissioning2017/CRUZET/v2.3/HLT/V1,,false
298034,5907,28270,2017-07-04 22:20:09,2017-07-05 06:11:19,,,24940426,cosmics2017/v204,/cdaq/cosmic/commissioning2017/CRUZET/v2.3/HLT/V1,0,false
298035,5907,158,2017-07-05 06:14:05,2017-07-05 06:16:43,,,69846,cosmics2017/v204,/cdaq/cosmic/commissioning2017/CRUZET/v2.3/HLT/V1,0,false
298036,5907,862,2017-07-05 06:19:01,2017-07-05 06:33:23,,,727224,cosmics2017/v204,/cdaq/cosmic/commissioning2017/CRUZET/v2.3/HLT/V1,0,false
298037,5907,576,2017-07-05 06:35:27,2017-07-05 06:45:03,,,484688,cosmics2017/v204,/cdaq/cosmic/commissioning2017/CRUZET/v2.3/HLT/V1,0,false
298038,5907,783,2017-07-05 06:46:20,2017-07-05 06:59:23,,,671746,cosmics2017/v204,/cdaq/cosmic/commissioning2017/CRUZET/v2.3/HLT/V1,0,false
298039,5907,1163,2017-07-05 07:01:14,2017-07-05 07:20:37,,,927236,cosmics2017/v204,/cdaq/cosmic/commissioning2017/CRUZET/v2.3/HLT/V1,0,false
298040,5907,840,2017-07-05 07:23:54,2017-07-05 07:37:54,,,662302,cosmics2017/v204,/cdaq/cosmic/commissioning2017/CRUZET/v2.3/HLT/V1,0,false
298042,,88,2017-07-05 07:40:26,2017-07-05 07:41:54,,,,cosmics2017/v204,/cdaq/cosmic/commissioning2017/CRUZET/v2.3/HLT/V1,,false
298043,5907,331,2017-07-05 07:46:23,2017-07-05 07:51:54,,,249710,cosmics2017/v204,/cdaq/cosmic/commissioning2017/CRUZET/v2.3/HLT/V1,0,false
298045,5907,521,2017-07-05 07:57:24,2017-07-05 08:06:05,,,433881,cosmics2017/v204,/cdaq/cosmic/commissioning2017/CRUZET/v2.3/HLT/V1,0,false
298068,5907,79,2017-07-05 09:04:43,2017-07-05 09:06:02,,,7608,cosmics2017/v205,/cdaq/cosmic/commissioning2017/CRUZET/v2.3/HLT/V1,0,false
298069,5907,525,2017-07-05 09:08:20,2017-07-05 09:17:05,,,404049,cosmics2017/v205,/cdaq/cosmic/commissioning2017/CRUZET/v2.3/HLT/V1,0,false
298072,5907,1839,2017-07-05 09:18:16,2017-07-05 09:48:55,,,1494974,cosmics2017/v205,/cdaq/cosmic/commissioning2017/CRUZET/v2.3/HLT/V1,0,false
298075,5907,311,2017-07-05 09:50:33,2017-07-05 09:55:44,,,15994497,cosmics2017/v205,/cdaq/cosmic/commissioning2017/CRUZET/v2.3/HLT/V1,0,false
298076,5907,150,2017-07-05 10:01:18,2017-07-05 10:03:48,,,44138,cosmics2017/v205,/cdaq/cosmic/commissioning2017/CRUZET/v2.3/HLT/V1,0,false
298077,5907,1217,2017-07-05 10:06:08,2017-07-05 10:26:25,,,45006,cosmics2017/v205,/cdaq/cosmic/commissioning2017/CRUZET/v2.3/HLT/V1,0,false
298080,5907,144,2017-07-05 10:28:47,2017-07-05 10:31:11,,,0,cosmics2017/v205,/cdaq/cosmic/commissioning2017/CRUZET/v2.3/HLT/V1,0,false
298082,5907,213,2017-07-05 10:32:36,2017-07-05 10:36:09,,,44151,cosmics2017/v205,/cdaq/cosmic/commissioning2017/CRUZET/v2.3/HLT/V1,0,false
298085,5907,139,2017-07-05 10:38:23,2017-07-05 10:40:42,,,44150,cosmics2017/v205,/cdaq/cosmic/commissioning2017/CRUZET/v2.3/HLT/V1,0,false
298086,5907,286,2017-07-05 10:42:20,2017-07-05 10:47:06,,,44993,cosmics2017/v205,/cdaq/cosmic/commissioning2017/CRUZET/v2.3/HLT/V1,0,false
298087,5907,221,2017-07-05 11:03:20,2017-07-05 11:07:01,,,44982,cosmics2017/v205,/cdaq/cosmic/commissioning2017/CRUZET/v2.3/HLT/V1,0,false
298090,5907,303,2017-07-05 11:12:49,2017-07-05 11:17:52,,,44988,cosmics2017/v205,/cdaq/cosmic/commissioning2017/CRUZET/v2.3/HLT/V1,0,false
298092,5907,410,2017-07-05 11:22:24,2017-07-05 11:29:14,,,45018,cosmics2017/v205,/cdaq/cosmic/commissioning2017/CRUZET/v2.3/HLT/V1,0,false
298093,5907,139,2017-07-05 11:31:41,2017-07-05 11:34:00,,,44132,cosmics2017/v205,/cdaq/cosmic/commissioning2017/CRUZET/v2.3/HLT/V1,,false
298094,5907,430,2017-07-05 11:36:12,2017-07-05 11:43:22,,,44934,cosmics2017/v205,/cdaq/cosmic/commissioning2017/CRUZET/v2.3/HLT/V1,,false
